ID,V3_C005,V3_C009,V3_C010,V3_C016,V3_C018,V3_C019,V3_C100,V3_C101,V3_C105,V3_C106,V3_C110,V3_C111,V3_C112,V3_C113,V3_C114,V3_C117,V3_C119,V3_C120,V4_C005,V4_C009,V4_C010,V4_C016,V4_C018,V4_C019,V4_C100,V4_C101,V4_C105,V4_C106,V4_C110,V4_C111,V4_C112,V4_C113,V4_C114,V4_C117,V4_C119,V4_C120,V5_C005,V5_C009,V5_C010,V5_C018,V5_C019,V5_C100,V5_C101,V5_C105,V5_C106,V5_C110,V5_C111,V5_C112,V5_C113,V5_C114,V5_C117,V5_C119,V5_C120,V6_C005,V6_C009,V6_C010,V6_C016,V6_C018,V6_C019,V6_C100,V6_C101,V6_C105,V6_C106,V6_C110,V6_C111,V6_C112,V6_C113,V6_C114,V6_C117,V6_C119,V6_C120
panFaecalibacterium_prausnitzii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053375,0,0,0,0,0,0,0,0,0.11791,0.10454,0.0085781,0.0083954,0.018602,0,0,0,0.011157,0.07201,0,0.017118,0.0038439,0,0.003207
panFaecalibacterium_sp_AF28_13AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029453,0.0025641,0,0,0,0,0,0,0,0,0,0,0,0,0
panFaecalibacterium_sp_OF04_11AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018602,0.0011437,0,0,0,0,0,0,0,0,0,0,0,0,0
panFaecalimonas_umbilicata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010257,0,0,0,0,0,0,0,0,0,0
panFinegoldia_magna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048367,0,0,0.0050994,0,0,0,0,0,0,0,0.0052556,0.093388,0,0,0,0.018247,0,0,0.0084089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panFlavonifractor_plautii,0,0,0,0,0,0,0,0,0,0,0,0.003302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050937,0,0.017242,0,0.0051207,0,0,0,0,0.0022858,0.001729,0,0,0,0,0.011691,0.0053625,0.023729,0.011374,0,0.0013155,0.0022574,0.0016667,0.003466,0.033842,0.0039272,0.0013815,0.0055985,0.017418,0.010646,0.004339,0.0035537,0.0024857
panFournierella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011339,0,0,0,0,0,0,0,0,0,0,0,0
panFusicatenibacter_saccharivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005803,0,0,0,0,0,0.0022136,0,0,0.0011306,0,0.0017422,0,0,0.0017378,0,0,0,0.012654,0
panFusobacterium_nucleatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panFusobacterium_periodonticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panGemella_haemolysans,0.061691,0,0.18062,0.095661,0.034104,0.049579,0,0,0.0036358,0.0065111,0.010848,0,0,0.067768,0.0017391,0,0,0.21107,0,0,0,0,0,0,0,0,0.031971,0,0,0,0,0,0,0,0,0,0,0.0037547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panGemella_morbillorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panGemella_sanguinis,0,0,0,0,0,0.0013808,0,0,0,0,0,0,0,0.0020364,0,0,0,0.0016194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panGemmiger_formicilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010483,0,0.0014802,0,0,0,0,0.0033253,0,0.0027264,0,0,0
panGordonibacter_pamelaeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031174,0.0035628,0,0,0,0,0,0.0063619,0,0,0.001028,0.0017824,0,0
panGordonibacter_sp_An230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023229,0
panGordonibacter_sp_An232A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003571,0
panGordonibacter_urolithinfaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066961,0.0069817,0,0,0,0,0,0,0,0,0,0,0,0
panGranulicatella_adiacens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panGranulicatella_elegans,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panHaemophilus_aegyptius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panHaemophilus_haemolyticus,0,0,0,0,0,0.0013808,0,0,0,0,0,0,0,0,0,0,0.0012831,0.025101,0,0,0.001362,0.011038,0,0.0039763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011342,0,0,0.0083074,0,0,0,0,0.0032709,0,0.0010292,0.019095,0,0,0,0,0,0,0,0,0,0,0,0,0.0010889,0,0.0011529,0,0,0.0023786,0,0,0,0
panHaemophilus_influenzae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024058,0.0049933,0,0,0,0.0060676,0,0.00729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003711,0,0,0,0,0,0,0.0011249,0.004104,0,0,0,0,0,0,0,0,0,0,0.0010634,0,0.0019521,0,0.0015493,0,0,0.0015346,0,0,0,0
panHaemophilus_parahaemolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391,0,0,0.0093117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012425,0,0.015019,0,0,0,0,0.0091947,0,0,0,0
panHaemophilus_parainfluenzae,0,0,0,0,0.015619,0.011305,0,0.0016691,0.0023002,0.0029843,0,0.0018469,0,0,0.02087,0,0.1599,0.031714,0,0,0.024373,0.15214,0.0057859,0.17394,0,0,0.010959,0.0060326,0,0,0,0,0,0,0,0,0,0.044196,0,0,0.090187,0,0,0.011855,0,0.00515,0,0.060268,0.05968,0,0,0,0,0.02074,0.030893,0.0043772,0.001182,0.024774,0.026968,0.006567,0,0.034009,0.019165,0.10369,0,0,0.04582,0,0,0.013868,0
panHaemophilus_paraphrohaemolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019183,0,0,0,0,0,0,0,0,0,0.0058058,0,0,0,0
panHaemophilus_pittmaniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002474,0,0,0,0,0,0,0
panHaemophilus_sp_CCUG_60358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030473,0,0,0,0,0.0014201,0,0.0016313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012934,0,0,0,0,0,0,0.0013404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panHaemophilus_sp_CCUG_66565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panHaemophilus_sp_HMSC061E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025662,0,0,0,0,0.0028402,0,0.0037724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012516,0,0,0.0022883,0,0,0,0,0,0,0.0013045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016934,0,0,0,0,0,0,0
panHaemophilus_sp_HMSC068C11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022454,0,0,0,0,0.0021947,0,0.0027529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018773,0,0,0.0022087,0,0,0,0,0,0,0.0011967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017294,0,0,0,0,0,0,0
panHaemophilus_sp_HMSC71H05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391,0,0.0017642,0,0,0,0,0.0027111,0,0.0056077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006336,0,0,0.0021291,0,0,0,0,0,0,0.0021302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030385,0,0,0,0,0,0,0
panHaemophilus_sp_oral_taxon_036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002923,0,0,0.001881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panHaemophilus_sputorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010699,0,0,0,0,0,0,0,0,0,0,0,0,0
panHoldemania_filiformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panHungatella_Clostridiaceae_bacterium_AF31_3BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001014,0,0,0,0,0,0,0.0032595,0,0,0,0,0
panHungatella_effluvii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panHungatella_hathewayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020164,0,0,0,0.0013298,0,0,0.049357,0,0.0067892,0,0.0023471,0,0,0,0,0,0,0,0,0.0039534,0.0082408,0.068277,0,0.011215,0.0077285,0.058674,0.056586,0.0024567,0.11036,0.0069536,0.010379,0.0013808,0.085988,0.033477,0.020129,0,0
panIntestinibacillus_sp_Marseille_P4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014451,0,0,0,0
panIntestinibacillus_sp_Marseille_P6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023405,0,0
panIntestinibacter_bartlettii,0,0,0,0,0,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13528,0,0,0,0,0,0,0,0,0,0.032801,0,0,0.01146,0,0.055687,0.033259,0,0.037283,0.0023778,0,0,0,0,0.013224,0,0,0.0021912,0,0.0014799,0.015595,0.046956,0,0.083249,0.016286,0.024645,0.0044756,0.0078483,0.0099761,0.051077,0.0017878,0,0.0056268,0.010897,0.014034,0.0042817,0.0012872
panIntestinimonas_butyriciproducens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017755
panIntestinimonas_Clostridiales_bacterium_AM23_16LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013245,0,0,0,0,0
panIntestinimonas_Clostridiales_bacterium_CCNA10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024423,0,0.0044249,0.011397,0,0
panIntestinimonas_Clostridiales_bacterium_Choco116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082729,0,0
panIntestinimonas_Clostridiales_bacterium_KLE1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011888,0,0,0,0,0,0,0,0,0,0
panIntestinimonas_Clostridiales_bacterium_Marseille_P5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017658,0,0.0013811,0.0028695,0,0,0
panIntestinimonas_Clostridiales_bacterium_VE202_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024176,0.008765,0.019689,0,0,0,0,0
panIntestinimonas_Clostridiales_bacterium_VE202_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041554,0,0,0,0,0,0,0,0,0.0015079,0,0,0,0,0,0.012769,0,0.0030159,0.0025772,0,0.0016444,0,0.0012355,0,0.0012888,0,0,0.0034192,0.0020589,0.0035578,0.0012063,0.0015081,0
panIntestinimonas_Clostridiales_bacterium_VE202_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011217,0,0,0,0,0,0,0,0
panIsoptericola_variabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057269,0,0,0,0,0,0.053724,0,0,0,0,0,0.0077961,0,0.0094555,0.014684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001028,0,0,0
panKlebsiella_aerogenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panKlebsiella_grimontii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002319,0,0,0,0,0,0,0.0064421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014735,0
panKlebsiella_michiganensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034751,0,0,0.0018074,0,0,0,0.0021026,0,0,0,0,0.0098269,0.0064142,0,0.0031162,0.021448,0.055918,0,0.032854,0,0,0,0.017519,0,0,0.0028165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010748,0
panKlebsiella_oxytoca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013483,0,0,0.0055513,0,0,0,0.0027737,0,0,0,0.01511,0.0026682,0.014867,0,0.0018942,0.047356,0.0023299,0.0013232,0.0082916,0,0,0,0.01498,0,0.079365,0.001073,0.012179,0,0,0,0.019281,0,0.015242,0,0,0,0,0,0,0,0,0,0.029893,0,0,0,0,0,0,0,0.0059979,0
panKlebsiella_pneumoniae,0,0,0,0,0,0,0,0,0.0031164,0,0,0,0,0,0.0017391,0,0.0038492,0,0.0042735,0,0,0.0037439,0,0,0,0.0019237,0,0,0.0021194,0.0011497,0.0046206,0.010069,0,0.0061102,0.0024756,0.0097856,0,0.0079396,0,0,0,0.0036816,0,0.0010338,0,0,0,0,0.017518,0,0,0,0.024953,0,0,0,0,0,0,0,0,0,0,0.0040833,0,0,0,0,0,0.00761,0
panKlebsiella_sp_WCHKl090539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panKlebsiella_variicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021617,0,0,0,0,0,0.0015775,0
panKluyvera_intermedia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panKluyvera_sp_Nf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLachnoclostridium_edouardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLachnoclostridium_lavalense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054544,0,0.011708,0,0,0,0,0,0,0,0,0,0,0,0.0025208,0,0,0
panLachnoclostridium_phocaeense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028559,0,0,0,0,0,0
panLachnoclostridium_sp_An14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLachnoclostridium_sp_An169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLachnoclostridium_sp_An298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLachnoclostridium_sp_An76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLachnospira_eligens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013643,0,0.0013002,0,0,0,0,0,0,0,0.0013097,0.032832,0,0.001387,0,0,0,0.0023219,0.0015781,0,0.0014124,0.0016294,0,0
panLachnospira_pectinoschiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027262,0,0.0023467,0,0,0,0,0,0,0,0.003966,0.015341,0,0.0087182,0,0.0022434,0,0.0025773,0.0030717,0,0.0012157,0,0.0025829,0
panLachnospiraceae_bacterium_1_4_56FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057046,0,0,0,0,0,0,0
panLachnospiraceae_bacterium_5_1_57FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013044,0,0,0,0.003784
panLachnospiraceae_bacterium_5_1_63FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029066,0,0,0.0021268,0,0,0,0,0.0010681,0,0,0,0,0,0
panLachnospiraceae_bacterium_6_1_63FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002848,0,0,0,0,0,0,0,0,0,0,0.0067652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panLachnospiraceae_bacterium_7_1_58FAA,0,0,0,0,0,0,0,0,0,0,0,0.0013432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021987,0,0.0021572,0,0,0,0,0,0,0,0,0,0.0013433,0.0017136,0.0013319,0,0,0
panLachnospiraceae_bacterium_9_1_43BFAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012937,0,0,0,0,0,0.0011126,0,0,0,0
panLacrimispora_indolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
